tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	phoneme_id	word_id	pos_id
50000004789	60000006206	sp	3	11	dexterity	NN	L+H*	d E k	0	H-L%	4	1838	2078	8
50000004789	60000006206	sp	3	11	dexterity	NN	L+H*	s t E	1	H-L%	4	1839	2078	8
50000004789	60000006206	sp	3	11	dexterity	NN	L+H*	r @	0	H-L%	4	695	2078	8
50000004789	60000006206	sp	3	11	dexterity	NN	L+H*	t i	0	H-L%	4	44	2078	8
50000004789	60000006206	sp	3	11	","	","		","		H-L%	4	7	6	6
50000004789	60000006206	sp	3	12	and	CC		{ n d	1	H-L%	4	20	18	12
50000004789	60000006206	sp	3	12	roared	VBD	L+H*	r O r d	1	H-L%	4	1568	1689	22
50000004789	60000006206	sp	3	12	for	IN		f O r	1	H-L%	4	14	13	3
50000004789	60000006206	sp	3	12	mercy	NN	L+H*	m r=	1	H-L%	4	251	1151	8
50000004789	60000006206	sp	3	12	mercy	NN	L+H*	s i	0	H-L%	4	114	1151	8
50000004789	60000006206	sp	3	12	and	CC		{ n d	1	H-L%	4	20	18	12
50000004789	60000006206	sp	3	12	still	RB		s	0	H-L%	4	34	984	1
50000004789	60000006206	sp	3	12	still	RB		t I l	1	H-L%	4	1024	984	1
50000004789	60000006206	sp	3	12	run	VB	L+H*	r V n	1	H-L%	4	1708	1886	9
50000004789	60000006206	sp	3	12	and	CC		{ n d	1	H-L%	4	20	18	12
50000004789	60000006206	sp	3	12	roared	VBD	L+H*	r O r d	1	H-L%	4	1568	1689	22
50000004789	60000006206	sp	3	12	","	","		","		H-L%	4	7	6	6
50000004789	60000006206	sp	3	13	as	IN		{ z	1	L-L%	5	4	3	3
50000004789	60000006206	sp	3	13	ever	RB		E	1	L-L%	5	323	251	1
50000004789	60000006206	sp	3	13	ever	RB		v r=	0	L-L%	5	170	251	1
50000004789	60000006206	sp	3	13	i	PRP		AI	1	L-L%	5	424	352	4
50000004789	60000006206	sp	3	13	heard	VBD	L+H*	h r= d	1	L-L%	5	1185	1179	22
50000004789	60000006206	sp	3	13	bull	NN	L+H*	b U l	1	L-L%	5	1828	2061	8
50000004789	60000006206	sp	3	13	calf	NN	!H*	k { f	1	L-L%	5	1840	2079	8
50000004789	60000006206	sp	3	13	.	.		.		L-L%	5	39	32	14
50000004789	60000006206	sp	4	1	what	WP		w V t	1	H-L%	4	211	163	27
50000004789	60000006206	sp	4	1	a	DT		@	0	H-L%	4	12	11	10
50000004789	60000006206	sp	4	1	slave	NN	H*	s l EI v	1	H-L%	4	1841	2080	8
50000004789	60000006206	sp	4	1	art	NN	H*	A r t	1	H-L%	4	506	427	8
50000004789	60000006206	sp	4	1	thou	NNS	H*	D aU	1	H-L%	4	404	332	13
50000004789	60000006206	sp	4	1	","	","		","		H-L%	4	7	6	6
50000004789	60000006206	sp	4	2	to	TO		t u	1	H-L%	4	18	16	11
50000004789	60000006206	sp	4	2	hack	VB	H*	h { k	1	H-L%	4	1842	2081	9
50000004789	60000006206	sp	4	2	thy	JJ	H*	D AI	1	H-L%	4	558	483	7
50000004789	60000006206	sp	4	2	sword	NN	H*	s O r d	1	H-L%	4	996	956	8
50000004789	60000006206	sp	4	2	as	IN		{ z	1	H-L%	4	4	3	3
50000004789	60000006206	sp	4	2	thou	DT		D aU	1	H-L%	4	404	332	10
50000004789	60000006206	sp	4	2	hast	NN	H*	h { s t	1	H-L%	4	519	439	8
50000004789	60000006206	sp	4	2	done	VBN	H*	d V n	1	H-L%	4	287	217	2
50000004789	60000006206	sp	4	2	","	","		","		H-L%	4	7	6	6
50000004789	60000006206	sp	4	3	and	CC		{ n d	1	L-L%	5	20	18	12
50000004789	60000006206	sp	4	3	then	RB		D E n	1	L-L%	5	201	155	1
50000004789	60000006206	sp	4	3	say	VB	H*	s EI	1	L-L%	5	562	486	9
50000004789	60000006206	sp	4	3	it	PRP		I t	1	L-L%	5	295	225	4
50000004789	60000006206	sp	4	3	was	VBD	H*	w A z	1	L-L%	5	227	172	22
50000004789	60000006206	sp	4	3	in	IN		I n	1	L-L%	5	33	28	3
50000004789	60000006206	sp	4	3	fight	NN	H*	f AI t	1	L-L%	5	150	114	8
50000004789	60000006206	sp	4	3	!	.		!		L-L%	5	451	375	14
50000004789	60000006206	sp	5	1	what	WP		w V t	1	H-L%	4	211	163	27
50000004789	60000006206	sp	5	1	trick	NN	H*	t r I k	1	H-L%	4	1421	1483	8
50000004789	60000006206	sp	5	1	","	","		","		H-L%	4	7	6	6
50000004789	60000006206	sp	5	2	what	WP		w V t	1	H-L%	4	211	163	27
50000004789	60000006206	sp	5	2	device	NN	H*	d I	0	H-L%	4	431	2082	8
50000004789	60000006206	sp	5	2	device	NN	H*	v AI s	1	H-L%	4	1843	2082	8
50000004789	60000006206	sp	5	2	","	","		","		H-L%	4	7	6	6
50000004789	60000006206	sp	5	3	what	WP		w V t	1	H-L%	4	211	163	27
50000004789	60000006206	sp	5	3	starting	VBG	H*	s	0	H-L%	4	34	2083	28
50000004789	60000006206	sp	5	3	starting	VBG	H*	t A r	1	H-L%	4	1448	2083	28
50000004789	60000006206	sp	5	3	starting	VBG	H*	t I N	0	H-L%	4	668	2083	28
50000004789	60000006206	sp	5	3	hole	NN	H*	h @U l	1	H-L%	4	752	676	8
50000004789	60000006206	sp	5	3	","	","		","		H-L%	4	7	6	6
50000004789	60000006206	sp	5	4	canst	NN	H*	k { n s t	1	L-L%	6	1416	1475	8
50000004789	60000006206	sp	5	4	thou	NNS	H*	D aU	1	L-L%	6	404	332	13
50000004789	60000006206	sp	5	4	now	RB		n aU	1	L-L%	6	108	83	1
50000004789	60000006206	sp	5	4	find	VBP		f AI n d	1	L-L%	6	11	10	5
50000004789	60000006206	sp	5	4	out	RP		aU t	1	L-L%	6	500	421	29
50000004789	60000006206	sp	5	4	to	TO		t u	1	L-L%	6	18	16	11
50000004789	60000006206	sp	5	4	hide	VB	H*	h AI d	1	L-L%	6	1844	2084	9
50000004789	60000006206	sp	5	4	thee	PRP		D i	1	L-L%	6	512	433	4
50000004789	60000006206	sp	5	4	from	IN		f r V m	1	L-L%	6	242	185	3
50000004789	60000006206	sp	5	4	this	DT		D I s	1	L-L%	6	47	38	10
50000004789	60000006206	sp	5	4	open	JJ	H*	@U	1	L-L%	6	169	1720	7
50000004789	60000006206	sp	5	4	open	JJ	H*	p @ n	0	L-L%	6	1586	1720	7
50000004789	60000006206	sp	5	4	and	CC		{ n d	1	L-L%	6	20	18	12
50000004789	60000006206	sp	5	4	apparent	JJ	H*	@	0	L-L%	6	12	570	7
50000004789	60000006206	sp	5	4	apparent	JJ	H*	p E	1	L-L%	6	644	570	7
50000004789	60000006206	sp	5	4	apparent	JJ	H*	r @ n t	0	L-L%	6	645	570	7
50000004789	60000006206	sp	5	4	shame	NN	H*	S EI m	1	L-L%	6	291	221	8
50000004789	60000006206	sp	5	4	?	.		?		L-L%	6	396	324	14
50000004789	60000006254	sp	1	1	come	VB	H*	k V m	1	H-L%	4	494	415	9
50000004789	60000006254	sp	1	1	","	","		","		H-L%	4	7	6	6
50000004789	60000006254	sp	1	2	let	VB	H*	l E t	1	H-L%	4	202	156	9
50000004789	60000006254	sp	1	2	's	PRP		z	0	H-L%	4	56	46	4
50000004789	60000006254	sp	1	2	hear	VB	H*	h I r	1	H-L%	4	203	158	9
50000004789	60000006254	sp	1	2	","	","		","		H-L%	4	7	6	6
50000004789	60000006254	sp	1	3	jack	NNP	H*	dZ { k	1	H-L%	4	736	662	23
50000004789	60000006254	sp	1	3	;	:		;		H-L%	4	58	48	19
50000004789	60000006254	sp	1	4	what	WP		w V t	1	H-H%	5	211	163	27
50000004789	60000006254	sp	1	4	trick	NN	H*	t r I k	1	H-H%	5	1421	1483	8
50000004789	60000006254	sp	1	4	hast	PRP		h { s t	1	H-H%	5	519	439	4
50000004789	60000006254	sp	1	4	thou	VBD	L*	D aU	1	H-H%	5	404	332	22
50000004789	60000006254	sp	1	4	now	RB		n aU	1	H-H%	5	108	83	1
50000004789	60000006254	sp	1	4	?	.		?		H-H%	5	396	324	14
50000004789	60000006263	sp	1	1	by	IN		b AI	1	H-L%	4	263	200	3
50000004789	60000006263	sp	1	1	the	DT		D @	0	H-L%	4	42	35	10
50000004789	60000006263	sp	1	1	lord	NNP	L+H*	l O r d	1	H-L%	4	309	236	23
50000004789	60000006263	sp	1	1	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	1	2	i	PRP		AI	1	L-L%	5	424	352	4
50000004789	60000006263	sp	1	2	knew	VBD	L+H*	n u	1	L-L%	5	28	624	22
50000004789	60000006263	sp	1	2	ye	PRP		j i	1	L-L%	5	806	733	4
50000004789	60000006263	sp	1	2	as	RB		{ z	1	L-L%	5	4	3	1
50000004789	60000006263	sp	1	2	well	RB		w E l	1	L-L%	5	112	85	1
50000004789	60000006263	sp	1	2	as	IN		{ z	1	L-L%	5	4	3	3
50000004789	60000006263	sp	1	2	he	PRP		h i	1	L-L%	5	341	269	4
50000004789	60000006263	sp	1	2	that	WDT		D { t	1	L-L%	5	248	191	20
50000004789	60000006263	sp	1	2	made	VBD	!H*	m EI d	1	L-L%	5	1051	1011	22
50000004789	60000006263	sp	1	2	ye	PRP		j i	1	L-L%	5	806	733	4
50000004789	60000006263	sp	1	2	.	.		.		L-L%	5	39	32	14
50000004789	60000006263	sp	2	1	why	WRB		w AI	1	H-L%	4	544	466	30
50000004789	60000006263	sp	2	1	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	2	2	hear	VBP		h I r	1	H-L%	4	203	158	5
50000004789	60000006263	sp	2	2	you	PRP		j u	1	H-L%	4	198	151	4
50000004789	60000006263	sp	2	2	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	2	3	my	PRP$		m AI	1	H-L%	4	204	159	17
50000004789	60000006263	sp	2	3	masters	NNS	L+H*	m { s	1	H-L%	4	133	1646	13
50000004789	60000006263	sp	2	3	masters	NNS	L+H*	t r= z	0	H-L%	4	576	1646	13
50000004789	60000006263	sp	2	3	:	:		:		H-L%	4	75	60	19
50000004789	60000006263	sp	2	4	was	VBD	L+H*	w A z	1	H-L%	4	227	172	22
50000004789	60000006263	sp	2	4	it	PRP		I t	1	H-L%	4	295	225	4
50000004789	60000006263	sp	2	4	for	IN		f O r	1	H-L%	4	14	13	3
50000004789	60000006263	sp	2	4	me	PRP		m i	1	H-L%	4	81	157	4
50000004789	60000006263	sp	2	4	to	TO		t u	1	H-L%	4	18	16	11
50000004789	60000006263	sp	2	4	kill	VB	L+H*	k I l	1	H-L%	4	940	2085	9
50000004789	60000006263	sp	2	4	the	DT		D @	0	H-L%	4	42	35	10
50000004789	60000006263	sp	2	4	heir	NN	L+H*	E r	1	H-L%	4	646	571	8
50000004789	60000006263	sp	2	4	apparent	JJ	L+H*	@	0	H-L%	4	12	570	7
50000004789	60000006263	sp	2	4	apparent	JJ	L+H*	p E	1	H-L%	4	644	570	7
50000004789	60000006263	sp	2	4	apparent	JJ	L+H*	r @ n t	0	H-L%	4	645	570	7
50000004789	60000006263	sp	2	4	?	.		?		H-L%	4	396	324	14
50000004789	60000006263	sp	2	5	should	MD		S U d	1	H-L%	4	410	337	16
50000004789	60000006263	sp	2	5	i	PRP		AI	1	H-L%	4	424	352	4
50000004789	60000006263	sp	2	5	turn	VB	L+H*	t r= n	1	H-L%	4	1191	1589	9
50000004789	60000006263	sp	2	5	upon	IN		@	0	H-L%	4	12	208	3
50000004789	60000006263	sp	2	5	upon	IN		p A n	1	H-L%	4	273	208	3
50000004789	60000006263	sp	2	5	the	DT		D @	0	H-L%	4	42	35	10
50000004789	60000006263	sp	2	5	true	JJ	L+H*	t r u	1	H-L%	4	353	282	7
50000004789	60000006263	sp	2	5	prince	NN	L+H*	p r I n s	1	H-L%	4	401	329	8
50000004789	60000006263	sp	2	5	?	.		?		H-L%	4	396	324	14
50000004789	60000006263	sp	2	6	why	WRB		w AI	1	H-L%	4	544	466	30
50000004789	60000006263	sp	2	6	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	2	7	thou	PRP		D aU	1	H-L%	4	404	332	4
50000004789	60000006263	sp	2	7	knowest	VBP		n @U	1	H-L%	4	40	1519	5
50000004789	60000006263	sp	2	7	knowest	VBP		E s t	0	H-L%	4	1447	1519	5
50000004789	60000006263	sp	2	7	i	PRP		AI	1	H-L%	4	424	352	4
50000004789	60000006263	sp	2	7	am	VBP		{ m	1	H-L%	4	677	603	5
50000004789	60000006263	sp	2	7	as	RB		{ z	1	H-L%	4	4	3	1
50000004789	60000006263	sp	2	7	valiant	JJ	L+H*	v { l	1	H-L%	4	324	252	7
50000004789	60000006263	sp	2	7	valiant	JJ	L+H*	j @ n t	0	H-L%	4	325	252	7
50000004789	60000006263	sp	2	7	as	IN		{ z	1	H-L%	4	4	3	3
50000004789	60000006263	sp	2	7	hercules	NNP	L+H*	h r=	1	H-L%	4	51	2086	23
50000004789	60000006263	sp	2	7	hercules	NNP	L+H*	k j @	0	H-L%	4	1845	2086	23
50000004789	60000006263	sp	2	7	hercules	NNP	L+H*	l i z	0	H-L%	4	1618	2086	23
50000004789	60000006263	sp	2	7	:	:		:		H-L%	4	75	60	19
50000004789	60000006263	sp	2	8	but	CC		b V t	1	H-L%	4	187	142	12
50000004789	60000006263	sp	2	8	beware	JJ	L+H*	b I	0	H-L%	4	186	2087	7
50000004789	60000006263	sp	2	8	beware	JJ	L+H*	w E r	1	H-L%	4	331	2087	7
50000004789	60000006263	sp	2	8	instinct	NN	L+H*	I n s	1	H-L%	4	1846	2088	8
50000004789	60000006263	sp	2	8	instinct	NN	L+H*	t I N k t	0	H-L%	4	1847	2088	8
50000004789	60000006263	sp	2	8	;	:		;		H-L%	4	58	48	19
50000004789	60000006263	sp	2	9	the	DT		D @	0	L-L%	5	42	35	10
50000004789	60000006263	sp	2	9	lion	NN	L+H*	l AI	1	L-L%	5	338	609	8
50000004789	60000006263	sp	2	9	lion	NN	L+H*	@ n	0	L-L%	5	350	609	8
50000004789	60000006263	sp	2	9	will	MD		w I l	1	L-L%	5	199	152	16
50000004789	60000006263	sp	2	9	not	RB		n A t	1	L-L%	5	200	154	1
50000004789	60000006263	sp	2	9	touch	VB	L+H*	t V tS	1	L-L%	5	1270	1288	9
50000004789	60000006263	sp	2	9	the	DT		D @	0	L-L%	5	42	35	10
50000004789	60000006263	sp	2	9	true	JJ	L+H*	t r u	1	L-L%	5	353	282	7
50000004789	60000006263	sp	2	9	prince	NN	!H*	p r I n s	1	L-L%	5	401	329	8
50000004789	60000006263	sp	2	9	.	.		.		L-L%	5	39	32	14
50000004789	60000006263	sp	3	1	instinct	NNP	L+H*	I n s	1	H-L%	4	1846	2088	23
50000004789	60000006263	sp	3	1	instinct	NNP	L+H*	t I N k t	0	H-L%	4	1847	2088	23
50000004789	60000006263	sp	3	1	is	VBZ		I z	1	H-L%	4	190	144	26
50000004789	60000006263	sp	3	1	a	DT		@	0	H-L%	4	12	11	10
50000004789	60000006263	sp	3	1	great	JJ	L+H*	g r EI t	1	H-L%	4	1064	1026	7
50000004789	60000006263	sp	3	1	matter	NN	L+H*	m {	1	H-L%	4	560	1255	8
50000004789	60000006263	sp	3	1	matter	NN	L+H*	t r=	0	H-L%	4	134	1255	8
50000004789	60000006263	sp	3	1	;	:		;		H-L%	4	58	48	19
50000004789	60000006263	sp	3	2	i	PRP		AI	1	L-L%	5	424	352	4
50000004789	60000006263	sp	3	2	was	VBD	L+H*	w A z	1	L-L%	5	227	172	22
50000004789	60000006263	sp	3	2	now	RB		n aU	1	L-L%	5	108	83	1
50000004789	60000006263	sp	3	2	a	DT		@	0	L-L%	5	12	11	10
50000004789	60000006263	sp	3	2	coward	NN	L+H*	k aU	1	L-L%	5	872	1637	8
50000004789	60000006263	sp	3	2	coward	NN	L+H*	r= d	0	L-L%	5	1528	1637	8
50000004789	60000006263	sp	3	2	on	IN		A n	1	L-L%	5	185	140	3
50000004789	60000006263	sp	3	2	instinct	NN	!H*	I n s	1	L-L%	5	1846	2088	8
50000004789	60000006263	sp	3	2	instinct	NN	!H*	t I N k t	0	L-L%	5	1847	2088	8
50000004789	60000006263	sp	3	2	.	.		.		L-L%	5	39	32	14
50000004789	60000006263	sp	4	1	i	PRP		AI	1	H-L%	4	424	352	4
50000004789	60000006263	sp	4	1	shall	MD		S { l	1	H-L%	4	49	40	16
50000004789	60000006263	sp	4	1	think	VB	L+H*	T I N k	1	H-L%	4	455	379	9
50000004789	60000006263	sp	4	1	the	DT		D @	0	H-L%	4	42	35	10
50000004789	60000006263	sp	4	1	better	JJR	L+H*	b E	1	H-L%	4	113	654	24
50000004789	60000006263	sp	4	1	better	JJR	L+H*	t r=	0	H-L%	4	134	654	24
50000004789	60000006263	sp	4	1	of	IN		V v	1	H-L%	4	27	23	3
50000004789	60000006263	sp	4	1	myself	PRP		m AI	1	H-L%	4	204	903	4
50000004789	60000006263	sp	4	1	myself	PRP		s E l f	0	H-L%	4	473	903	4
50000004789	60000006263	sp	4	1	and	CC		{ n d	1	H-L%	4	20	18	12
50000004789	60000006263	sp	4	1	thee	PRP		D i	1	H-L%	4	512	433	4
50000004789	60000006263	sp	4	1	during	IN		d U	1	H-L%	4	624	1855	3
50000004789	60000006263	sp	4	1	during	IN		r I N	0	H-L%	4	607	1855	3
50000004789	60000006263	sp	4	1	my	PRP$		m AI	1	H-L%	4	204	159	17
50000004789	60000006263	sp	4	1	life	NN	L+H*	l AI f	1	H-L%	4	729	656	8
50000004789	60000006263	sp	4	1	;	:		;		H-L%	4	58	48	19
50000004789	60000006263	sp	4	2	i	PRP		AI	1	H-L%	4	424	352	4
50000004789	60000006263	sp	4	2	for	IN		f O r	1	H-L%	4	14	13	3
50000004789	60000006263	sp	4	2	a	DT		@	0	H-L%	4	12	11	10
50000004789	60000006263	sp	4	2	valiant	JJ	L+H*	v { l	1	H-L%	4	324	252	7
50000004789	60000006263	sp	4	2	valiant	JJ	L+H*	j @ n t	0	H-L%	4	325	252	7
50000004789	60000006263	sp	4	2	lion	NN	L+H*	l AI	1	H-L%	4	338	609	8
50000004789	60000006263	sp	4	2	lion	NN	L+H*	@ n	0	H-L%	4	350	609	8
50000004789	60000006263	sp	4	2	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	4	3	and	CC		{ n d	1	H-L%	4	20	18	12
50000004789	60000006263	sp	4	3	thou	VBD	L+H*	D aU	1	H-L%	4	404	332	22
50000004789	60000006263	sp	4	3	for	IN		f O r	1	H-L%	4	14	13	3
50000004789	60000006263	sp	4	3	a	DT		@	0	H-L%	4	12	11	10
50000004789	60000006263	sp	4	3	true	JJ	L+H*	t r u	1	H-L%	4	353	282	7
50000004789	60000006263	sp	4	3	prince	NN	L+H*	p r I n s	1	H-L%	4	401	329	8
50000004789	60000006263	sp	4	3	but	CC		b V t	1	H-L%	4	187	142	12
50000004789	60000006263	sp	4	3	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	4	4	by	IN		b AI	1	H-L%	4	263	200	3
50000004789	60000006263	sp	4	4	the	DT		D @	0	H-L%	4	42	35	10
50000004789	60000006263	sp	4	4	lord	NNP	L+H*	l O r d	1	H-L%	4	309	236	23
50000004789	60000006263	sp	4	4	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	4	5	lads	NNS	L+H*	l { d z	1	H-L%	4	780	706	13
50000004789	60000006263	sp	4	5	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	4	6	i	PRP		AI	1	L-L%	5	424	352	4
50000004789	60000006263	sp	4	6	am	VBP		{ m	1	L-L%	5	677	603	5
50000004789	60000006263	sp	4	6	glad	JJ	L+H*	g l { d	1	L-L%	5	1292	1319	7
50000004789	60000006263	sp	4	6	you	PRP		j u	1	L-L%	5	198	151	4
50000004789	60000006263	sp	4	6	have	VBP		h { v	1	L-L%	5	453	377	5
50000004789	60000006263	sp	4	6	the	DT		D @	0	L-L%	5	42	35	10
50000004789	60000006263	sp	4	6	money	NN	!H*	m V	1	L-L%	5	161	1629	8
50000004789	60000006263	sp	4	6	money	NN	!H*	n i	0	L-L%	5	232	1629	8
50000004789	60000006263	sp	4	6	.	.		.		L-L%	5	39	32	14
50000004789	60000006263	sp	5	1	hostess	NNP	L+H*	h @U s	1	H-L%	4	616	542	23
50000004789	60000006263	sp	5	1	hostess	NNP	L+H*	t @ s	0	H-L%	4	617	542	23
50000004789	60000006263	sp	5	1	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	5	2	clap	NN	L+H*	k l { p	1	H-L%	4	1848	2089	8
50000004789	60000006263	sp	5	2	to	TO		t u	1	H-L%	4	18	16	11
50000004789	60000006263	sp	5	2	the	DT		D @	0	H-L%	4	42	35	10
50000004789	60000006263	sp	5	2	doors	NNS	L+H*	d O r z	1	H-L%	4	1849	2090	13
50000004789	60000006263	sp	5	2	:	:		:		H-L%	4	75	60	19
50000004789	60000006263	sp	5	3	watch	NN	L+H*	w A tS	1	H-L%	4	1850	2091	8
50000004789	60000006263	sp	5	3	to	TO		t u	1	H-L%	4	18	16	11
50000004789	60000006263	sp	5	3	night	NN	L+H*	n AI t	1	H-L%	4	213	364	8
50000004789	60000006263	sp	5	3	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	5	4	pray	VB	L+H*	p r EI	1	L-L%	5	742	1197	9
50000004789	60000006263	sp	5	4	to	TO		t u	1	L-L%	5	18	16	11
50000004789	60000006263	sp	5	4	morrow	NN	!H*	m A	1	L-L%	5	699	661	8
50000004789	60000006263	sp	5	4	morrow	NN	!H*	r @U	0	L-L%	5	735	661	8
50000004789	60000006263	sp	5	4	.	.		.		L-L%	5	39	32	14
50000004789	60000006263	sp	6	1	gallants	NNP	L+H*	g {	1	H-L%	4	316	2092	23
50000004789	60000006263	sp	6	1	gallants	NNP	L+H*	l @ n t s	0	H-L%	4	1851	2092	23
50000004789	60000006263	sp	6	1	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	6	2	lads	NNS	L+H*	l { d z	1	H-L%	4	780	706	13
50000004789	60000006263	sp	6	2	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	6	3	boys	NNS	L+H*	b OI z	1	H-L%	4	1852	2093	13
50000004789	60000006263	sp	6	3	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	6	4	hearts	NNS	L+H*	h A r t s	1	H-L%	4	1853	2094	13
50000004789	60000006263	sp	6	4	of	IN		V v	1	H-L%	4	27	23	3
50000004789	60000006263	sp	6	4	gold	NN	L+H*	g @U l d	1	H-L%	4	595	522	8
50000004789	60000006263	sp	6	4	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	6	5	all	PDT		O l	1	L-L%	5	87	69	38
50000004789	60000006263	sp	6	5	the	DT		D @	0	L-L%	5	42	35	10
50000004789	60000006263	sp	6	5	titles	NNS	L+H*	t AI	1	L-L%	5	297	2095	13
50000004789	60000006263	sp	6	5	titles	NNS	L+H*	t @ l z	0	L-L%	5	1854	2095	13
50000004789	60000006263	sp	6	5	of	IN		V v	1	L-L%	5	27	23	3
50000004789	60000006263	sp	6	5	good	JJ	L+H*	g U d	1	L-L%	5	580	505	7
50000004789	60000006263	sp	6	5	fellowship	NN	!H*	f E	1	L-L%	5	439	740	8
50000004789	60000006263	sp	6	5	fellowship	NN	!H*	l @U	0	L-L%	5	244	740	8
50000004789	60000006263	sp	6	5	fellowship	NN	!H*	S I p	0	L-L%	5	810	740	8
50000004789	60000006263	sp	6	5	come	VBP		k V m	1	L-L%	5	494	415	5
50000004789	60000006263	sp	6	5	to	TO		t u	1	L-L%	5	18	16	11
50000004789	60000006263	sp	6	5	you	PRP		j u	1	L-L%	5	198	151	4
50000004789	60000006263	sp	6	5	.	.		.		L-L%	5	39	32	14
50000004789	60000006263	sp	7	1	what	WP		w V t	1	H-L%	4	211	163	27
50000004789	60000006263	sp	7	1	","	","		","		H-L%	4	7	6	6
50000004789	60000006263	sp	7	2	shall	MD		S { l	1	H-L%	4	49	40	16
50000004789	60000006263	sp	7	2	we	PRP		w i	1	H-L%	4	5	4	4
50000004789	60000006263	sp	7	2	be	VB	H*	b i	1	H-L%	4	30	26	9
50000004789	60000006263	sp	7	2	merry	NN	H*	m E	1	H-L%	4	231	1916	8
50000004789	60000006263	sp	7	2	merry	NN	H*	r i	0	H-L%	4	101	1916	8
50000004789	60000006263	sp	7	2	?	.		?		H-L%	4	396	324	14
50000004789	60000006263	sp	7	3	shall	MD		S { l	1	L-L%	6	49	40	16
50000004789	60000006263	sp	7	3	we	PRP		w i	1	L-L%	6	5	4	4
50000004789	60000006263	sp	7	3	have	VB	H*	h { v	1	L-L%	6	453	377	9
50000004789	60000006263	sp	7	3	a	DT		@	0	L-L%	6	12	11	10
50000004789	60000006263	sp	7	3	play	NN	H*	p l EI	1	L-L%	6	916	1805	8
50000004789	60000006263	sp	7	3	extempore	NN	H*	I k	1	L-L%	6	221	2096	8
50000004789	60000006263	sp	7	3	extempore	NN	H*	s t m p O r	0	L-L%	6	1855	2096	8
50000004789	60000006263	sp	7	3	?	.		?		L-L%	6	396	324	14
50000004789	60000006314	sp	1	1	content	NN	L+H*	k A n	1	H-L%	4	1121	1523	8
50000004789	60000006314	sp	1	1	content	NN	L+H*	t E n t	0	H-L%	4	1453	1523	8
50000004789	60000006314	sp	1	1	;	:		;		H-L%	4	58	48	19
50000004789	60000006314	sp	1	2	and	CC		{ n d	1	L-L%	5	20	18	12
50000004789	60000006314	sp	1	2	the	DT		D @	0	L-L%	5	42	35	10
50000004789	60000006314	sp	1	2	argument	NN	L+H*	A r	1	L-L%	5	6	1669	8
50000004789	60000006314	sp	1	2	argument	NN	L+H*	g j @	0	L-L%	5	1553	1669	8
50000004789	60000006314	sp	1	2	argument	NN	L+H*	m @ n t	0	L-L%	5	582	1669	8
50000004789	60000006314	sp	1	2	shall	MD		S { l	1	L-L%	5	49	40	16
50000004789	60000006314	sp	1	2	be	VB	L+H*	b i	1	L-L%	5	30	26	9
50000004789	60000006314	sp	1	2	thy	JJ	L+H*	D AI	1	L-L%	5	558	483	7
50000004789	60000006314	sp	1	2	running	VBG	!H*	r V	1	L-L%	5	1856	2097	28
50000004789	60000006314	sp	1	2	running	VBG	!H*	n I N	0	L-L%	5	511	2097	28
50000004789	60000006314	sp	1	2	away	RB		@	0	L-L%	5	12	980	1
50000004789	60000006314	sp	1	2	away	RB		w EI	1	L-L%	5	118	980	1
50000004789	60000006314	sp	1	2	.	.		.		L-L%	5	39	32	14
50000004789	60000006323	sp	1	1	ah	UH	H*	A	1	H-L%	4	393	1654	33
50000004789	60000006323	sp	1	1	","	","		","		H-L%	4	7	6	6
50000004789	60000006323	sp	1	2	no	DT		n @U	1	H-L%	4	40	33	10
50000004789	60000006323	sp	1	2	more	JJR	H*	m O r	1	H-L%	4	41	34	24
50000004789	60000006323	sp	1	2	of	IN		V v	1	H-L%	4	27	23	3
50000004789	60000006323	sp	1	2	that	DT		D { t	1	H-L%	4	248	191	10
50000004789	60000006323	sp	1	2	","	","		","		H-L%	4	7	6	6
50000004789	60000006323	sp	1	3	hal	NNP	H*	h { l	1	H-L%	4	504	425	23
50000004789	60000006323	sp	1	3	","	","		","		H-L%	4	7	6	6
50000004789	60000006323	sp	1	4	an	DT		{ n	1	L-L%	5	127	95	10
50000004789	60000006323	sp	1	4	thou	NNS	H*	D aU	1	L-L%	5	404	332	13
50000004789	60000006323	sp	1	4	lovest	VB	H*	l V	1	L-L%	5	684	2098	9
50000004789	60000006323	sp	1	4	lovest	VB	H*	v @ s t	0	L-L%	5	1008	2098	9
50000004789	60000006323	sp	1	4	me	PRP		m i	1	L-L%	5	81	157	4
