tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	1h4	1h6	2h6	3h6	he8
50000007096	60000007592	sp	2	2	to	TO		t u	1	L-L%	6	0.490279171	0.47186091	0.482681655	0.481441239	0.487471904
50000007096	60000007592	sp	2	2	get	VB	H*	g E t	1	L-L%	6	0.488345141	0.468157263	0.479782732	0.478956573	0.486546766
50000007096	60000007592	sp	2	2	?	.				L-L%	6	0.51124963	0.489108681	0.500773816	0.500233392	0.509432597
50000007096	60000007604	sp	1	1	My	PRP$		m AI	1	H-L%	4	0.526746152	0.508972492	0.517777098	0.516058302	0.52353631
50000007096	60000007604	sp	1	1	love	NN	L+H*	l V v	1	H-L%	4	0.542864808	0.524810692	0.532659007	0.529369166	0.546210439
50000007096	60000007604	sp	1	1	till	IN		t I l	1	H-L%	4	0.597084962	0.572273098	0.581372665	0.576869914	0.606478264
50000007096	60000007604	sp	1	1	death	NN	L+H*	d E T	1	H-L%	4	0.621701288	0.591170002	0.602736792	0.597794368	0.6383564
50000007096	60000007604	sp	1	1	,	,				H-L%	4	0.665406799	0.627957862	0.642483797	0.636783225	0.688693682
50000007096	60000007604	sp	1	2	my	PRP$		m AI	1	H-L%	4	0.70410581	0.662093588	0.677649333	0.669793783	0.733460765
50000007096	60000007604	sp	1	2	humble	JJ	L+H*	h V m	1	H-L%	4	0.752319841	0.699788619	0.718602845	0.709996404	0.789714148
50000007096	60000007604	sp	1	2	humble	JJ	L+H*	b @ l	0	H-L%	4	0.780298007	0.726495063	0.746540824	0.738486743	0.816529955
50000007096	60000007604	sp	1	2	thanks	NNS	L+H*	T { N k s	1	H-L%	4	0.728600672	0.68550215	0.700907212	0.693593581	0.755384442
50000007096	60000007604	sp	1	2	,	,				H-L%	4	0.685508814	0.646564747	0.661276054	0.657665414	0.704068549
50000007096	60000007604	sp	1	3	my	PRP$		m AI	1	H-L%	4	0.636261087	0.607607157	0.61805762	0.615472273	0.646641982
50000007096	60000007604	sp	1	3	prayers	NNS	L+H*	p r E r z	1	H-L%	4	0.578989104	0.559238449	0.565741035	0.564560953	0.582467043
50000007096	60000007604	sp	1	3	;	:				H-L%	4	0.558161649	0.544501902	0.548827533	0.549370349	0.553336913
50000007096	60000007604	sp	1	4	That	DT		D { t	1	L-L%	5	0.522257808	0.514720549	0.517412126	0.519085316	0.509820922
50000007096	60000007604	sp	1	4	love	NN	L+H*	l V v	1	L-L%	5	0.49198277	0.489948743	0.491129081	0.493565217	0.472352008
50000007096	60000007604	sp	1	4	which	WDT		w I tS	1	L-L%	5	0.464019548	0.467044299	0.466700068	0.469736994	0.437508562
50000007096	60000007604	sp	1	4	virtue	NN	L+H*	v r=	1	L-L%	5	0.423946491	0.431210232	0.429999226	0.434287758	0.391461791
50000007096	60000007604	sp	1	4	virtue	NN	L+H*	tS u	0	L-L%	5	0.396603294	0.408683484	0.405791727	0.410550098	0.357633224
50000007096	60000007604	sp	1	4	begs	VBZ		b E g z	1	L-L%	5	0.38586035	0.399822918	0.396272599	0.400082106	0.34753655
50000007096	60000007604	sp	1	4	and	CC		{ n d	1	L-L%	5	0.380427959	0.391802202	0.390503692	0.3953602	0.343867452
50000007096	60000007604	sp	1	4	virtue	NN	L+H*	v r=	1	L-L%	5	0.404112624	0.415804296	0.414577785	0.419359279	0.365940037
50000007096	60000007604	sp	1	4	virtue	NN	L+H*	tS u	0	L-L%	5	0.429359248	0.436515942	0.436834709	0.441166439	0.397579888
50000007096	60000007604	sp	1	4	grants	NNS	!H*	g r { n t s	1	L-L%	5	0.458701616	0.460511002	0.462479482	0.466163374	0.433195919
50000007096	60000007604	sp	1	4	.	.				L-L%	5	0.473769352	0.470365101	0.473962981	0.476791819	0.455738381
50000007096	60000007616	sp	1	1	No	UH	L+H*	n @U	1	H-L%	4	0.475235347	0.467565151	0.472893733	0.476735789	0.456880764
50000007096	60000007616	sp	1	1	,	,				H-L%	4	0.483387884	0.473208266	0.479756719	0.484201776	0.463225505
50000007096	60000007616	sp	1	2	by	IN		b AI	1	H-L%	4	0.4851935	0.474635695	0.480701032	0.484959956	0.463622998
50000007096	60000007616	sp	1	2	my	PRP$		m AI	1	H-L%	4	0.478811048	0.472116061	0.475922154	0.478834874	0.456193125
50000007096	60000007616	sp	1	2	troth	NN	L+H*	t r @U T	1	H-L%	4	0.478362236	0.473222713	0.475780587	0.478574581	0.454695059
50000007096	60000007616	sp	1	2	,	,				H-L%	4	0.489042299	0.482408928	0.486109094	0.489834067	0.462794888
50000007096	60000007616	sp	1	3	I	PRP		AI	1	L-L%	5	0.497715664	0.491132629	0.494420496	0.498453035	0.470368243
50000007096	60000007616	sp	1	3	did	VBD	L+H*	d I d	1	L-L%	5	0.5504846	0.536998288	0.543340962	0.546165473	0.529185107
50000007096	60000007616	sp	1	3	not	RB		n A t	1	L-L%	5	0.537638843	0.520002448	0.528732718	0.532860068	0.51803673
50000007096	60000007616	sp	1	3	mean	VB	L+H*	m i n	1	L-L%	5	0.524067832	0.511679808	0.517538934	0.522358745	0.495862685
50000007096	60000007616	sp	1	3	such	JJ	L+H*	s V tS	1	L-L%	5	0.493580634	0.486505628	0.490350403	0.49599017	0.458764738
50000007096	60000007616	sp	1	3	love	NN	!H*	l V v	1	L-L%	5	0.467216603	0.465633562	0.467163817	0.473370003	0.425560269
50000007096	60000007616	sp	1	3	.	.				L-L%	5	0.448974865	0.450064007	0.450790829	0.459188213	0.400842517
50000007096	60000007625	sp	1	1	Why	WRB		w AI	1	H-L%	4	0.448395865	0.45548902	0.453553401	0.463013077	0.392129349
50000007096	60000007625	sp	1	1	,	,				H-L%	4	0.449625245	0.456466222	0.454851542	0.464501375	0.393736028
50000007096	60000007625	sp	1	2	then	RB		D E n	1	L-L%	5	0.451161612	0.45793231	0.456409352	0.466388618	0.395679477
50000007096	60000007625	sp	1	2	you	PRP		j u	1	L-L%	5	0.453364891	0.46001629	0.4587165	0.46866986	0.398224508
50000007096	60000007625	sp	1	2	mean	VBP		m i n	1	L-L%	5	0.445336209	0.450794445	0.450054378	0.460807259	0.390970472
50000007096	60000007625	sp	1	2	not	RB		n A t	1	L-L%	5	0.439597617	0.442352798	0.443196082	0.455097023	0.385935109
50000007096	60000007625	sp	1	2	as	IN		{ z	1	L-L%	5	0.45899007	0.460779965	0.462678873	0.475591054	0.405009762
50000007096	60000007625	sp	1	2	I	PRP		AI	1	L-L%	5	0.48489281	0.486933168	0.489402528	0.502474316	0.42987719
50000007096	60000007625	sp	1	2	thought	VBD	L+H*	T O t	1	L-L%	5	0.468780673	0.475462644	0.475970471	0.489520894	0.407802514
50000007096	60000007625	sp	1	2	you	PRP		j u	1	L-L%	5	0.471595925	0.483252972	0.481585231	0.49576443	0.402831518
50000007096	60000007625	sp	1	2	did	VBD	!H*	d I d	1	L-L%	5	0.458522577	0.471542717	0.46945975	0.483079834	0.39219594
50000007096	60000007625	sp	1	2	.	.				L-L%	5	0.458251515	0.471748999	0.47015072	0.483886904	0.392668061
50000007096	60000007634	sp	1	1	But	CC		b V t	1	L-L%	5	0.436793686	0.45451758	0.451185921	0.463473395	0.37382078
50000007096	60000007634	sp	1	1	now	RB		n aU	1	L-L%	5	0.428643465	0.449453507	0.44541176	0.456720976	0.366584408
50000007096	60000007634	sp	1	1	you	PRP		j u	1	L-L%	5	0.427652604	0.448266021	0.445139786	0.456663916	0.366695821
50000007096	60000007634	sp	1	1	partly	RB		p A r	1	L-L%	5	0.414753532	0.437111231	0.433947474	0.444744678	0.354908501
50000007096	60000007634	sp	1	1	partly	RB		t l i	0	L-L%	5	0.409311446	0.428735972	0.427608842	0.43914715	0.350846225
50000007096	60000007634	sp	1	1	may	MD		m EI	1	L-L%	5	0.425552108	0.441009255	0.442383903	0.453083195	0.373487864
50000007096	60000007634	sp	1	1	perceive	VB	L+H*	p r=	0	L-L%	5	0.461036186	0.473149186	0.476310157	0.485335095	0.414474532
50000007096	60000007634	sp	1	1	perceive	VB	L+H*	s i v	1	L-L%	5	0.502569148	0.509877268	0.515854317	0.523847597	0.461229925
50000007096	60000007634	sp	1	1	my	PRP$		m AI	1	L-L%	5	0.528318853	0.529898215	0.538119112	0.544749124	0.493624275
50000007096	60000007634	sp	1	1	mind	NN	!H*	m AI n d	1	L-L%	5	0.538376576	0.536217964	0.545297408	0.550084794	0.512031349
50000007096	60000007634	sp	1	1	.	.				L-L%	5	0.55546433	0.551272725	0.56076393	0.563069963	0.535889001
50000007096	60000007643	sp	1	1	My	PRP$		m AI	1	H-L%	4	0.581994604	0.572052411	0.58376992	0.584281627	0.569749329
50000007096	60000007643	sp	1	1	mind	NN	L+H*	m AI n d	1	H-L%	4	0.630063558	0.611364481	0.627092367	0.626149225	0.624285521
50000007096	60000007643	sp	1	1	will	MD		w I l	1	H-L%	4	0.644998023	0.62151218	0.637875626	0.634392367	0.648164942
50000007096	60000007643	sp	1	1	never	RB		n E	1	H-L%	4	0.706581758	0.669650689	0.691756818	0.687768709	0.717187937
50000007096	60000007643	sp	1	1	never	RB		v r=	0	H-L%	4	0.752936969	0.704323621	0.730656888	0.725880187	0.772618983
50000007096	60000007643	sp	1	1	grant	VB	L+H*	g r { n t	1	H-L%	4	0.787135492	0.732879844	0.760092345	0.751425885	0.814591281
50000007096	60000007643	sp	1	1	what	WP		w V t	1	H-L%	4	0.821857085	0.761859817	0.789349606	0.777237603	0.859500368
50000007096	60000007643	sp	1	1	I	PRP		AI	1	H-L%	4	0.886831317	0.816493938	0.847664609	0.83347562	0.933475295
50000007096	60000007643	sp	1	1	perceive	VBP		p r=	0	H-L%	4	0.889951667	0.819455198	0.850436961	0.835887821	0.935911272
50000007096	60000007643	sp	1	1	perceive	VBP		s i v	1	H-L%	4	0.87164731	0.798876117	0.831649267	0.818908364	0.918935212
50000007096	60000007643	sp	1	1	Your	PRP$		j O r	1	H-L%	4	0.829126158	0.765809781	0.794580872	0.784008406	0.866523523
50000007096	60000007643	sp	1	1	highness	NN	L+H*	h AI	1	H-L%	4	0.786245602	0.731734597	0.75700681	0.74872008	0.814383261
50000007096	60000007643	sp	1	1	highness	NN	L+H*	n @ s	0	H-L%	4	0.762302616	0.714411985	0.737765091	0.732423417	0.780738011
50000007096	60000007643	sp	1	1	aims	VBZ		EI m z	1	H-L%	4	0.716426741	0.675380995	0.695901858	0.693389795	0.72588789
50000007096	60000007643	sp	1	1	at	IN		{ t	1	H-L%	4	0.646604854	0.617986429	0.63252526	0.630994892	0.648368761
50000007096	60000007643	sp	1	1	,	,				H-L%	4	0.589930628	0.56971489	0.580749534	0.581531533	0.584114151
50000007096	60000007643	sp	1	2	if	IN		I f	1	L-L%	5	0.600325133	0.576384542	0.589772302	0.591700518	0.594125784
50000007096	60000007643	sp	1	2	I	PRP		AI	1	L-L%	5	0.587211565	0.565430294	0.577761122	0.579129012	0.58125615
50000007096	60000007643	sp	1	2	aim	VBP		EI m	1	L-L%	5	0.587034954	0.562879923	0.576151888	0.577382902	0.581035626
50000007096	60000007643	sp	1	2	aright	NN	!H*	E	1	L-L%	5	0.582335159	0.55830461	0.571499291	0.572968881	0.576660112
50000007096	60000007643	sp	1	2	aright	NN	!H*	r I t	0	L-L%	5	0.58589117	0.557506301	0.57393621	0.577497557	0.58024645
50000007096	60000007643	sp	1	2	.	.				L-L%	5	0.555407727	0.533003585	0.546454891	0.551031012	0.541841408
50000007096	60000007655	sp	1	1	To	TO		t u	1	H-L%	4	0.523794398	0.508270629	0.518360111	0.52437935	0.503130128
50000007096	60000007655	sp	1	1	tell	VB	L+H*	t E l	1	H-L%	4	0.515812624	0.507267648	0.514058598	0.521809944	0.486607776
50000007096	60000007655	sp	1	1	thee	PRP		D i	1	H-L%	4	0.49210033	0.485435899	0.491716093	0.499140658	0.463480994
50000007096	60000007655	sp	1	1	plain	JJ	L+H*	p l EI n	1	H-L%	4	0.491676793	0.485895892	0.491747831	0.499005176	0.462581326
50000007096	60000007655	sp	1	1	,	,				H-L%	4	0.49407826	0.488199647	0.494158392	0.501216873	0.464579168
50000007096	60000007655	sp	1	2	I	PRP		AI	1	L-L%	5	0.491246382	0.48453286	0.490909785	0.49849719	0.461873299
50000007096	60000007655	sp	1	2	aim	VBP		EI m	1	L-L%	5	0.548239213	0.530989975	0.542922093	0.550501377	0.524939591
50000007096	60000007655	sp	1	2	to	TO		t u	1	L-L%	5	0.590114431	0.568825048	0.58282768	0.588199116	0.573837056
50000007096	60000007655	sp	1	2	lie	VB	!H*	l AI	1	L-L%	5	0.591035948	0.567819355	0.582598714	0.588013809	0.575038742
50000007096	60000007655	sp	1	2	with	IN		w I D	1	L-L%	5	0.602750829	0.575191653	0.591867317	0.598499059	0.586813941
50000007096	60000007655	sp	1	2	thee	PRP		D i	1	L-L%	5	0.584599077	0.558735984	0.575086603	0.581675548	0.569991335
50000007096	60000007655	sp	1	2	.	.				L-L%	5	0.564093215	0.540656624	0.555952732	0.564758631	0.541709569
50000007096	60000007664	sp	1	1	To	TO		t u	1	H-L%	4	0.545242924	0.531704399	0.54188273	0.551138088	0.513958132
50000007096	60000007664	sp	1	1	tell	VB	L+H*	t E l	1	H-L%	4	0.541502101	0.527868591	0.537837485	0.547346937	0.510088552
50000007096	60000007664	sp	1	1	you	PRP		j u	1	H-L%	4	0.524693404	0.512551984	0.521136735	0.530209166	0.494392449
50000007096	60000007664	sp	1	1	plain	RB		p l EI n	1	H-L%	4	0.515684528	0.507056346	0.513914049	0.521866947	0.485075015
50000007096	60000007664	sp	1	1	,	,				H-L%	4	0.538311286	0.528015983	0.535099507	0.543274303	0.506546287
50000007096	60000007664	sp	1	2	I	PRP		AI	1	L-L%	5	0.523027074	0.515267922	0.521315021	0.528797953	0.491195356
50000007096	60000007664	sp	1	2	had	VBD	L+H*	h { d	1	L-L%	5	0.494516629	0.491765476	0.495217643	0.501180469	0.463690548
50000007096	60000007664	sp	1	2	rather	RB		r {	1	L-L%	5	0.499221561	0.497220951	0.500656588	0.506148598	0.467797818
50000007096	60000007664	sp	1	2	rather	RB		D r=	0	L-L%	5	0.494043195	0.490386218	0.494394339	0.500535645	0.463239064
50000007096	60000007664	sp	1	2	lie	VB	L+H*	l AI	1	L-L%	5	0.483134793	0.4755922	0.481470694	0.489223223	0.453875849
50000007096	60000007664	sp	1	2	in	IN		I n	1	L-L%	5	0.455958978	0.453826098	0.456877427	0.465313542	0.419629842
50000007096	60000007664	sp	1	2	prison	NN	!H*	p r I	1	L-L%	5	0.421562958	0.427674589	0.42649744	0.434570367	0.37918973
50000007096	60000007664	sp	1	2	prison	NN	!H*	z @ n	0	L-L%	5	0.414189626	0.428275704	0.422795681	0.43066061	0.363897181
50000007096	60000007664	sp	1	2	.	.				L-L%	5	0.412091708	0.42602444	0.420637371	0.428578725	0.361851774
50000007096	60000007673	sp	1	1	Why	WRB		w AI	1	H-L%	4	0.412224212	0.426412326	0.421104429	0.429069626	0.361908142
50000007096	60000007673	sp	1	1	,	,				H-L%	4	0.402590212	0.420367111	0.41321973	0.420085293	0.352882254
50000007096	60000007673	sp	1	2	then	RB		D E n	1	L-L%	5	0.411838617	0.431506225	0.423783293	0.42992969	0.360591648
50000007096	60000007673	sp	1	2	thou	VBD	L+H*	D aU	1	L-L%	5	0.402579415	0.423787877	0.414436617	0.419929843	0.352573005
50000007096	60000007673	sp	1	2	shalt	NN	L+H*	S { l t	1	L-L%	5	0.386312804	0.409012967	0.39878281	0.403774637	0.338105247
50000007096	60000007673	sp	1	2	not	RB		n A t	1	L-L%	5	0.383303737	0.40675611	0.39612496	0.401265784	0.33498096
50000007096	60000007673	sp	1	2	have	VB	L+H*	h { v	1	L-L%	5	0.396279103	0.417571481	0.408414967	0.414604348	0.346643058
50000007096	60000007673	sp	1	2	thy	JJ	L+H*	D AI	1	L-L%	5	0.434651046	0.451059426	0.444609524	0.450176333	0.390267546
50000007096	60000007673	sp	1	2	"husband's"	NN	L+H*	h V z	1	L-L%	5	0.419660948	0.435786329	0.429756899	0.435465137	0.376939966
50000007096	60000007673	sp	1	2	"husband's"	NN	L+H*	b @ n d	0	L-L%	5	0.440207068	0.456266252	0.449508356	0.455251042	0.395334708
50000007096	60000007673	sp	1	2	"husband's"	POS		z	0	L-L%	5	0.464103856	0.47443903	0.469989103	0.474964576	0.425834708
50000007096	60000007673	sp	1	2	lands	NNS	!H*	l { n d z	1	L-L%	5	0.496065567	0.500687007	0.498226668	0.502277937	0.464200087
50000007096	60000007673	sp	1	2	.	.				L-L%	5	0.508896585	0.509219339	0.507491181	0.51025609	0.4855344
50000007096	60000007682	sp	1	1	Why	WRB		w AI	1	H-L%	4	0.517968939	0.517246664	0.514435548	0.51444168	0.503117009
50000007096	60000007682	sp	1	1	,	,				H-L%	4	0.55745713	0.547012766	0.547571837	0.547239689	0.55029784
50000007096	60000007682	sp	1	2	then	RB		D E n	1	H-L%	4	0.590356499	0.572600484	0.575825889	0.574097351	0.590975911
50000007096	60000007682	sp	1	2	mine	PRP		m AI n	1	H-L%	4	0.629152633	0.601447214	0.60847996	0.606561972	0.638384267
50000007096	60000007682	sp	1	2	honesty	NN	L+H*	A	1	H-L%	4	0.684736148	0.646962927	0.65808656	0.654809065	0.701660747
50000007096	60000007682	sp	1	2	honesty	NN	L+H*	n @ s	0	H-L%	4	0.720710491	0.673696783	0.688380458	0.68388102	0.746116721
50000007096	60000007682	sp	1	2	honesty	NN	L+H*	t i	0	H-L%	4	0.743620565	0.693969852	0.709785958	0.705036846	0.768969448
50000007096	60000007682	sp	1	2	shall	MD		S { l	1	H-L%	4	0.769312191	0.719471567	0.735310413	0.729809359	0.793449223
50000007096	60000007682	sp	1	2	be	VB	L+H*	b i	1	H-L%	4	0.728917091	0.687080742	0.699591675	0.695949007	0.74332535
50000007096	60000007682	sp	1	2	my	PRP$		m AI	1	H-L%	4	0.704760487	0.673409772	0.680903139	0.677529435	0.708386199
50000007096	60000007682	sp	1	2	dower	NN	L+H*	d aU r	1	H-L%	4	0.666238386	0.642586461	0.647656276	0.645624687	0.661102144
50000007096	60000007682	sp	1	2	;	:				H-L%	4	0.627520507	0.612191918	0.614327595	0.613709994	0.61368579
50000007096	60000007682	sp	1	3	For	IN		f O r	1	L-L%	5	0.597769193	0.586046383	0.587441904	0.589280224	0.575281668
50000007096	60000007682	sp	1	3	by	IN		b AI	1	L-L%	5	0.564398613	0.557053171	0.558261026	0.562282517	0.532821734
50000007096	60000007682	sp	1	3	that	DT		D { t	1	L-L%	5	0.517661991	0.516256075	0.515643965	0.521203644	0.478692817
50000007096	60000007682	sp	1	3	loss	NN	L+H*	l O s	1	L-L%	5	0.49059277	0.494675071	0.491753866	0.497810044	0.444588181
50000007096	60000007682	sp	1	3	I	PRP		AI	1	L-L%	5	0.45427746	0.461096971	0.456869829	0.464443189	0.402332201
50000007096	60000007682	sp	1	3	will	MD		w I l	1	L-L%	5	0.420094647	0.432930688	0.426141103	0.433540707	0.363715207
50000007096	60000007682	sp	1	3	not	RB		n A t	1	L-L%	5	0.407304056	0.422326047	0.415358171	0.424531214	0.34545917
50000007096	60000007682	sp	1	3	purchase	VB	!H*	p r=	1	L-L%	5	0.412589576	0.432766285	0.424165188	0.43388975	0.343418232
50000007096	60000007682	sp	1	3	purchase	VB	!H*	tS @ s	0	L-L%	5	0.410160592	0.432571379	0.423661739	0.432663939	0.342416107
50000007096	60000007682	sp	1	3	them	PRP		D E m	1	L-L%	5	0.403480271	0.428413564	0.419055676	0.427318877	0.337643484
50000007096	60000007682	sp	1	3	.	.				L-L%	5	0.388433682	0.414582089	0.405578866	0.413661567	0.324777418
50000007096	60000007694	sp	1	1	Therein	DT		D E	0	L-L%	5	0.365316565	0.39101137	0.38261283	0.391230048	0.305374184
50000007096	60000007694	sp	1	1	Therein	DT		r I n	1	L-L%	5	0.36780729	0.393271552	0.385941928	0.394586518	0.308501233
50000007096	60000007694	sp	1	1	thou	IN		D aU	1	L-L%	5	0.358751095	0.384525143	0.377502719	0.385653271	0.301719873
50000007096	60000007694	sp	1	1	"wrong'st"	NN	L+H*	r O N s t	1	L-L%	5	0.348313978	0.374642574	0.367787126	0.375426157	0.29365848
50000007096	60000007694	sp	1	1	thy	JJ	L+H*	D AI	1	L-L%	5	0.351698086	0.376024204	0.370497092	0.378473845	0.297978853
50000007096	60000007694	sp	1	1	children	NNS	!H*	tS I l	1	L-L%	5	0.371441164	0.394022221	0.389615493	0.398352566	0.317189065
50000007096	60000007694	sp	1	1	children	NNS	!H*	d r @ n	0	L-L%	5	0.374257555	0.396670606	0.393091013	0.401777761	0.32058336
50000007096	60000007694	sp	1	1	mightily	RB		m AI	1	L-L%	5	0.393490509	0.416360968	0.413512809	0.422476437	0.339185067
50000007096	60000007694	sp	1	1	mightily	RB		t @	0	L-L%	5	0.393560171	0.416769995	0.414249405	0.423171868	0.338414745
50000007096	60000007694	sp	1	1	mightily	RB		l i	0	L-L%	5	0.367016951	0.392588098	0.3885469	0.396303592	0.31444967
50000007096	60000007694	sp	1	1	.	.				L-L%	5	0.364563831	0.389817232	0.386076934	0.393829235	0.312577548
50000007096	60000007703	sp	1	1	Herein	RB		h I	0	L-L%	5	0.369447018	0.392004184	0.389615693	0.398450727	0.31749442
50000007096	60000007703	sp	1	1	Herein	RB		r I n	1	L-L%	5	0.378458043	0.397772216	0.397061692	0.406976765	0.326117905
50000007096	60000007703	sp	1	1	your	PRP$		j O r	1	L-L%	5	0.394989532	0.413125428	0.413082943	0.423646371	0.34136124
50000007096	60000007703	sp	1	1	highness	NN	!H*	h AI	1	L-L%	5	0.427755387	0.442803746	0.44465366	0.456440199	0.371256512
50000007096	60000007703	sp	1	1	highness	NN	!H*	n @ s	0	L-L%	5	0.410274192	0.425207977	0.42715649	0.438573819	0.355428014
50000007096	60000007703	sp	1	1	wrongs	VBZ		r O N z	1	L-L%	5	0.439912524	0.449504135	0.454448979	0.465560453	0.389338074
50000007096	60000007703	sp	1	1	both	DT		b @U T	1	L-L%	5	0.456329479	0.460096278	0.468254515	0.478911655	0.411866132
50000007096	60000007703	sp	1	1	them	PRP		D E m	1	L-L%	5	0.485510069	0.48711312	0.495234093	0.504113751	0.446009184
50000007096	60000007703	sp	1	1	and	CC		{ n d	1	L-L%	5	0.498226291	0.497989498	0.505675539	0.512678293	0.465462035
50000007096	60000007703	sp	1	1	me	PRP		m i	1	L-L%	5	0.517249327	0.51420281	0.521836248	0.526600478	0.490911539
50000007096	60000007703	sp	1	1	.	.				L-L%	5	0.525726858	0.516754113	0.525920466	0.529451291	0.506829702
50000007096	60000007703	sp	2	1	But	CC		b V t	1	H-L%	4	0.566707534	0.548726443	0.560791251	0.563504376	0.554178257
50000007096	60000007703	sp	2	1	,	,				H-L%	4	0.618340905	0.592507042	0.607167058	0.608493828	0.61180243
50000007096	60000007703	sp	2	2	mighty	JJ	L+H*	m AI	1	H-L%	4	0.623844303	0.596624735	0.609569512	0.60754446	0.625598812
50000007096	60000007703	sp	2	2	mighty	JJ	L+H*	t i	0	H-L%	4	0.651265438	0.619994701	0.633063737	0.62809328	0.660383319
50000007096	60000007703	sp	2	2	lord	NN	L+H*	l O r d	1	H-L%	4	0.66340408	0.630632769	0.641987909	0.633511381	0.681091252
50000007096	60000007703	sp	2	2	,	,				H-L%	4	0.679745433	0.644436557	0.654355899	0.642252391	0.70608187
50000007096	60000007703	sp	2	3	this	DT		D I s	1	H-L%	4	0.697009592	0.659721834	0.667984802	0.652445487	0.731548329
50000007096	60000007703	sp	2	3	merry	JJ	L+H*	m E	1	H-L%	4	0.733893609	0.693358273	0.700303058	0.68121204	0.776508031
50000007096	60000007703	sp	2	3	merry	JJ	L+H*	r i	0	H-L%	4	0.721937275	0.684565663	0.689209161	0.669224937	0.763785541
50000007096	60000007703	sp	2	3	inclination	NN	L+H*	I n	1	H-L%	4	0.740695133	0.701808944	0.706243218	0.685934174	0.781259269
50000007096	60000007703	sp	2	3	inclination	NN	L+H*	k l @	0	H-L%	4	0.749077989	0.706174226	0.712792184	0.692888643	0.789220853
50000007096	60000007703	sp	2	3	inclination	NN	L+H*	n EI	0	H-L%	4	0.756538001	0.709061134	0.718269085	0.698658019	0.796361961
50000007096	60000007703	sp	2	3	inclination	NN	L+H*	S @ n	0	H-L%	4	0.754956408	0.707325617	0.71670464	0.696416733	0.79424979
50000007096	60000007703	sp	2	3	Accords	NNS	L+H*	@	0	H-L%	4	0.752627779	0.709617468	0.715604672	0.692476851	0.790993798
50000007096	60000007703	sp	2	3	Accords	NNS	L+H*	k O r d z	1	H-L%	4	0.753109096	0.710948174	0.716402236	0.693621548	0.791255712
50000007096	60000007703	sp	2	3	not	RB		n A t	1	H-L%	4	0.760677272	0.715042735	0.7224417	0.70125083	0.799670064
50000007096	60000007703	sp	2	3	with	IN		w I D	1	H-L%	4	0.783957324	0.735081773	0.7444457	0.723241292	0.82219678
50000007096	60000007703	sp	2	3	the	DT		D @	0	H-L%	4	0.763533155	0.712439873	0.723346331	0.704041281	0.802604015
50000007096	60000007703	sp	2	3	sadness	NN	L+H*	s { d	1	H-L%	4	0.77327259	0.719649929	0.733140778	0.714916922	0.812831973
50000007096	60000007703	sp	2	3	sadness	NN	L+H*	n @ s	0	H-L%	4	0.793776659	0.732978537	0.751096698	0.735053244	0.834433186
50000007096	60000007703	sp	2	3	of	IN		V v	1	H-L%	4	0.785112709	0.724232022	0.743191367	0.727715944	0.826875444
50000007096	60000007703	sp	2	3	my	PRP$		m AI	1	H-L%	4	0.801409153	0.737552516	0.759134417	0.744333129	0.843720988
50000007096	60000007703	sp	2	3	suit	NN	L+H*	s u t	1	H-L%	4	0.810242577	0.74152485	0.765935944	0.752651466	0.854471469
50000007096	60000007703	sp	2	3	:	:				H-L%	4	0.783787794	0.716571017	0.740792803	0.728471642	0.8301477
50000007096	60000007703	sp	2	4	Please	VB	L+H*	p l i z	1	H-L%	4	0.775891299	0.70795588	0.732636838	0.721346929	0.823671178
50000007096	60000007703	sp	2	4	you	PRP		j u	1	H-L%	4	0.768809222	0.700453898	0.725441619	0.714929617	0.817739735
50000007096	60000007703	sp	2	4	dismiss	VB	L+H*	d I s	0	H-L%	4	0.770029804	0.69765884	0.724815525	0.716117305	0.820520787
50000007096	60000007703	sp	2	4	dismiss	VB	L+H*	m I s	1	H-L%	4	0.762497253	0.684877183	0.715571934	0.709310651	0.814361588
50000007096	60000007703	sp	2	4	me	PRP		m i	1	H-L%	4	0.751701554	0.676821112	0.705818132	0.698905446	0.804652837
50000007096	60000007703	sp	2	4	,	,				H-L%	4	0.723200861	0.64922275	0.677671601	0.67133414	0.776929076
50000007096	60000007703	sp	2	5	either	CC		i	1	H-L%	4	0.670575208	0.601549762	0.628626291	0.625111032	0.7178222
50000007096	60000007703	sp	2	5	either	CC		D r=	0	H-L%	4	0.615191524	0.55432268	0.578114751	0.575869767	0.655856557
50000007096	60000007703	sp	2	5	with	IN		w I D	1	H-L%	4	0.552657765	0.498689073	0.519742397	0.518913391	0.585896916
50000007096	60000007703	sp	2	5	""""	``				H-L%	4	0.4856223235125947	0.4405876460060815	0.4577091293504451	0.45774910894067666	0.5120219131665484
50000007096	60000007703	sp	2	5	ay	NN	L+H*	EI	1	H-L%	4	0.4451480162481866	0.4024395707838815	0.41922905514875825	0.4210209349197798	0.4651956135845956
50000007096	60000007703	sp	2	5	""""	"''"				H-L%	4	0.443396818	0.400401049	0.41737853	0.419043854	0.462513737
50000007096	60000007703	sp	2	6	or	CC		O r	1	L-L%	6	0.424989996	0.382955406	0.40000955	0.40166364	0.444178778
50000007096	60000007703	sp	2	6	""""	``				L-L%	6	0.44538050181031363	0.4022767356511099	0.4193370669684438	0.4205253571414521	0.4631294732738327
